"id","nom_estab","raz_social","codigo_act","nombre_act","per_ocu","tipo_vial","nom_vial","tipo_v_e_1","nom_v_e_1","tipo_v_e_2","nom_v_e_2","tipo_v_e_3","nom_v_e_3","numero_ext","letra_ext","edificio","edificio_e","numero_int","letra_int","tipo_asent","nomb_asent","tipoCenCom","nom_CenCom","num_local","cod_postal","cve_ent","entidad","cve_mun","municipio","cve_loc","localidad","ageb","manzana","telefono","correoelec","www","tipoUniEco","latitud","longitud","fecha_alta"
"6187589","MINA ARENA 3",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","VICENTE GUERRERO","CALLE","GERANIO","PRIVADA","VICENTE GERRERO","CALLE","LA MINA","0","SN",,,"0",,"COLONIA","EJIDO PALMIRA",,,,"62589","17","MORELOS","018","Temixco","0001","Temixco","0551","041",,,,"Fijo","18.87500648","-99.23896631","JULIO 2010"
"6187583","MINA CANTERA OJO DE AGUA",,"212319","Minería de otras piedras dimensionadas","6 a 10 personas","CAMINO","CAMINO A HUATONGO TRAMO AMACUZAC OJO DE AGUA MARGEN IZQUIERDO","CARRETERA","CUERNAVACA TAXCO",,"AMACUZAC","CALLE","BAJADA AL RÍO","0","SN",,,"0",,"COLONIA","COLONIA OJO DE AGUA",,,,"62640","17","MORELOS","001","Amacuzac","0053","Colonia Ojo de Agua","0056","800","0447773270592",,,"Fijo","18.60416667","-99.38666667","JULIO 2010"
"6511852","MINA DE ARENA 988",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO","CALLE","10 DE ABRIL",,,,"SN",,,,,"EJIDO","ACAMILPA",,,,,"17","MORELOS","024","Tlaltizapán de Zapata","0002","Acamilpa","039A","022","7343734075","MINADEARENA988@GMAIL.COM",,"Fijo","18.72050238","-99.15706757","ENERO 2016"
"6187572","MINA DE ARENA AHUEHUETZINGO","MINA DE ARENA AHUEHUETZINGO","212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","CARRETERA FEDERAL 95 CUERNAVACA CHILPANCINGO TRAMO PUENTE DE IXTLA AHUEHETZINGO MARGEN DERECHO KILÓMETRO 20.3","CARRETERA","CRUCERO DE AHUEHUETZINGO",,"LOMA LARGA",,"EJIDALES","0","SN",,,"0",,"EJIDO","AHUEHUETZINGO",,,,"62795","17","MORELOS","017","Puente de Ixtla","0013","Kilómetro 107 (Loma Larga)","0130","800","017773651225","TRANSPORTESPEDRAZA@HOTMAIL.COM",,"Fijo","18.67968188","-99.29083001","MARZO 2011"
"6187592","MINA DE ARENA ALPUYECA",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","CARRETERA","CARRETERA FEDERAL LIBRE 95 CUERNAVACA CHILPANCINGO TRAMO TEMIXCO ALPUYECA MARGEN DERECHO","CALLE","VOLLAN",,"COLINA","CARRETERA","CARRETERA FEDERAL MÉXICO - ACAPULCO","0","SN",,,"0",,"COLONIA","VALLE DORADO",,,,"62790","17","MORELOS","028","Xochitepec","0012","Palo Bolero","0100","800","0447771791289",,,"Fijo","18.76777778","-99.23777778","JULIO 2010"
"6187579","MINA DE ARENA COATETELCO",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","CARRETERA MUNICIPAL LIBRE COATETELCO MIACATLÁN TRAMO CAMPO ACATZINGO COATETELCO MARGEN DERECHO",,"CULTIVOS MAÍZ Y SARGO","CAMINO","CAMINO DE SACA COSECHA",,"CULTIVOS DE MAÍZ","0","SN",,,"0",,"EJIDO","CAMPO ACATZINGO",,,,"62656","17","MORELOS","015","Miacatlán","0055","Campo Acatzingo","009A","800","7141472027",,,"Fijo","18.75416667","-99.35","DICIEMBRE 2014"
"6187578","MINA DE ARENA LA CUEVA DE LOS COYOTES",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","CAMINO","CAMINO CAMPO LA CUEVA DE LOS COYOTES PRESA PLAN DE ÁYALA AHUEHUETZINGO TRAMO RANCHO SANTA ELENA MARGEN DERECHO",,"CULTIVOS DE MAÍZ","CAMINO","ALA PRESA PLAN DE ÁYALA EN AHUEHUETZINGO",,"CULTIVOS DE MAÍZ","0","SN",,,"0",,"PARAJE","CAMPO LA CUEVA DE LOS COYOTES",,,,"62650","17","MORELOS","017","Puente de Ixtla","0103","Rancho Santa Elena (Rancho del Ingeniero)","0130","800","7772420916",,,"Fijo","18.6925","-99.28722222","DICIEMBRE 2014"
"6187593","MINA DE ARENA LOS CHINOS",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CAMINO","CAMINO TRAMO PUEBLO NUEVO TEMIMILCINGO MARGEN DERECHO","CAMINO","AL CAMPO","CAMINO","AL CAMPO",,"CAMPO DE CULTIVO","0","SN",,,"0",,"COLONIA","COLONIA CAMPO MARIMON",,,,"62778","17","MORELOS","024","Tlaltizapán de Zapata","0071","Rancho Palo Verde (El Cerro)","039A","800",,,,"Fijo","18.71972222","-99.14361111","DICIEMBRE 2014"
"6187574","MINA DE ARENA MOLINAS",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","PROLONGACIÓN","COACALCO",,,,,,,"0","SN",,,"0",,,"LOCALIDAD XOCHICALCO",,,,"62600","17","MORELOS","015","Miacatlán","0037","El Amate Amarillo","009A","800","7771971289",,,"Fijo","18.79053771","-99.30938886","MARZO 2011"
"6187577","MINA DE PIEDRA CHINA",,"212319","Minería de otras piedras dimensionadas","0 a 5 personas","TERRACERÍA","TERRACERÍA TRAMO TILZAPOTLA LA TIGRA MARGEN DERECHO KILÓMETRO 5",,"CULTIVO DE MAÍZ","CARRETERA","TILZAPOTLA JOJUTLA",,"CERRIL","0","SN",,,"0",,"EJIDO","CAMPO LA BEJUQUERA",,,,"62960","17","MORELOS","017","Puente de Ixtla","0092","Hornos de Cal","0164","800",,,,"Fijo","18.50641734","-99.28348484","DICIEMBRE 2014"
"6187584","MINA DE PIEDRA SAN FRANCISCO",,"212319","Minería de otras piedras dimensionadas","6 a 10 personas","CAMINO","CAMINO A LA PLAYA TRAMO OJO DE AGUA EL SIFÓN DE PALA MARGEN DERECHO","CAMINO","AL SIFÓN","CARRETERA","CUENNAVACA TAXCO","CAMINO","AHUJUTONGO","0","SN",,,"0",,"COLONIA","COLONIA OJO DE AGUA",,,,"62640","17","MORELOS","001","Amacuzac","0053","Colonia Ojo de Agua","0056","800","7513480802",,,"Fijo","18.60416667","-99.38666667","JULIO 2010"
"6511850","MINA DE TEX 10","CAMPO EJIDAL DE TEPOZTLAN GUILLERMO UBALDO MARTÍNEZ DEMEZA","212322","Minería de tezontle y tepetate","6 a 10 personas",,"LOCALIDAD 800",,,,,,,"1",,,,,"SN","COLONIA","TEHUIXCORRAL SAN MARTÍNCABALLERO",,,,,"17","MORELOS","020","Tepoztlán","7201","Localidad económica","0085","800","7773670863",,,"Fijo","18.95219207","-99.07691099","ENERO 2016"
"6187591","MINA DE TEZONTLE GENERAL BERNAVE BRAVO, S.P.R. DE RL","MINA EJIDAL DE TEZONTLE GENERAL BERNABE BRAVO, S.P.R. DE R.L.","212322","Minería de tezontle y tepetate","6 a 10 personas","CARRETERA","CARRETERA ESTATAL LIBRE 14 TEJALPA JOJUTLA TRAMO CHICONCUAC ZACATEPEC MARGEN DERECHO KILÓMETRO 14","CAMINO","NINGUNO","CAMINO","NINGUNO",,"TERRENOS EJIDALES","0","SN",,,"0",,"PARAJE","POBLADO DE ATLACHOLOAYA",,,,"62790","17","MORELOS","028","Xochitepec","0033","Unidad Piscícola Atlacholoaya","0632","800","17772290130","GENERAL-BERNABEBRAVO@HOTMAIL.COM",,"Fijo","18.75361111","-99.20444444","JULIO 2010"
"6187575","MINA DEL EJIDO","MATERIALES PARA LA CONSTRUCCIÓN Y EL DESARROLLO URBANO SUSTENTABLE PALMIRA, S.P.R. DE R.L.","212321","Minería de arena y grava para la construcción","31 a 50 personas","CALLE","VICENTE GUERRERO","CALLE","VICENTE GUERRERO","CALLE","VICENTE GUERRERO","CALLE","VICENTE GUERRERO","0","SN",,,"0",,"COLONIA","ALTA PALMIRA",,,,"62583","17","MORELOS","018","Temixco","0001","Temixco","0551","041",,,,"Fijo","18.87275022","-99.23885384","DICIEMBRE 2014"
"6187585","MINA LA GAVIOTA",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","LA MINA","CALLE","NINGUNO","CARRETERA","CARRETERA FEDERAL CUERNAVACA-GRUTAS",,"NINGUNO","1",,,,"0",,"PUEBLO","EL RODEO",,,,"62600","17","MORELOS","015","Miacatlán","0035","Mejapa (El Puente Colorado)","009A","800",,,,"Fijo","18.78596961","-99.31405349","JULIO 2010"
"6187587","MINA TEZONTLE",,"212322","Minería de tezontle y tepetate","0 a 5 personas","CALLE","BENITO JUÁREZ","AVENIDA","NINGUNO","AVENIDA","05 DE MAYO","CALLE","AZUCENA","0","SN",,,"0",,"COLONIA","CUAUHTEMOC",,,,"62765","17","MORELOS","008","Emiliano Zapata","0004","Tezoyuca","017A","003","17773856167",,,"Fijo","18.80379231","-99.20273643","JULIO 2010"
"6187581","MINERÍA DE ARENA Y GRAVA PARA LA CONSTRUCCIÓN",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","CARRETERA FEDERAL LIBRE 138 CUERNAVACA CUAUTLIXCO TRAMO LOS ARCOS COCOYOC MARGEN IZQUIERDO KILÓMETRO 33","CAMINO","AL CAMPO DE CULTIVO","CAMINO","AL CAMPO DE CULTIVO",,"CAMPO DE CULTIVO","0","SN",,,"0",,"COLONIA","LOS ARCOS,SAN CARLOS",,,,"62737","17","MORELOS","029","Yautepec","0058","Colonia el Ángel (Kilómetro 33)","0771","800","017353541947",,,"Fijo","18.89481337","-99.00848769","DICIEMBRE 2014"
"6511748","OFICINA ADMINISTRATIVA DE ESPERANZA SILVER","ESPERANZA SILVER DE MEXICO, S.A. DE C.V.","212221","Minería de oro","6 a 10 personas","AVENIDA","TEOPANZOLCO","CALLE","RÍO AMACUZAC","AVENIDA","REFORMA",,,,,"A","3","301",,,,,,,"62090","17","MORELOS","007","Cuernavaca","0001","Cuernavaca","0172","013","7771023723","IBAN.REYES@EPZRESOURCES.COM","WWW.ALAMOSGOLD.COM","Fijo","18.9387089","-99.22307771","ENERO 2016"
"6799672","QUEBRADORA SANTO TOBIAS","SANTO TOBIAS SA DE CV","212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","CALLE TULIPANES","CARRETERA","TEHUIXTLA-JOJUTLA","CALLE","PLAN DE AYALA","CALLE","NINGUNO",,"SN",,,,"SN","COLONIA","VICENTE GUERRERO",,,,"62980","17","MORELOS","012","Jojutla","0018","Unidad Habitacional José María Morelos y Pavón","0308","015","NO TIENE",,,"Fijo","18.62843576","-99.22239914","NOVIEMBRE 2017"
"6187580","TRITURADOS DE CAMPO GRANDE",,"212321","Minería de arena y grava para la construcción","11 a 30 personas","CAMINO","CAMINO TRAMO YAUTEPEC LA NOPALERA MARGEN DERECHO","CAMINO","AL CAMPO","CAMINO","AL CAMPO",,"CERRO","0","SN",,,"0",,"COLONIA","GRANJAS AGRÍCOLAS",,,,"62731","17","MORELOS","029","Yautepec","0120","Granjas Agrícolas","024A","800","017351661526",,,"Fijo","18.86388889","-99.05638889","JULIO 2010"
"6187573","TRITURADOS DE XIUTEPEC, S.A. DE C.V.","TRITURADOS DE XIUTEPEC, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CARRETERA","AVENIDA EMILIANO ZAPATA","CALLE","HIMNO NACIONAL","PRIVADA","DEL PINO","CALLE","RUBÍ","0","SN",,,"0",,"COLONIA","CALERA CHICA",,,,"62550","17","MORELOS","011","Jiutepec","0001","Jiutepec","0692","003","017772630262",,,"Fijo","18.87080755","-99.17344605","MARZO 2011"
"6189122","TRITURADOS WAT, S.A. DE C.V.","TRITURADOS WAT, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","CARRETERA FEDERAL LIBRE 160 TRAMO SAN CARLOS COCOYOC MARGEN IZQUIERDO KILÓMETRO 33.5",,,,,,,"0","SN",,,"0",,"COLONIA","COLONIA LOS ARCOS",,,,"62037","17","MORELOS","029","Yautepec","0094","El Barrial Viejo","0771","800","17773181752",,,"Fijo","18.87980328","-99.01398201","JULIO 2010"
"6187594","ZEMER CONSTRUCTORA S.A. DE C.V.","ZEMER CONSTRUCTORA, S.A. DE C.V.","212311","Minería de piedra caliza","51 a 100 personas","CARRETERA","CARRETERA ESTATAL LIBRE TRAMO EMILIANO ZAPATA TEPETZINGO MARGEN IZQUIERDO KILÓMETRO 1.5","TERRACERÍA","NINGUNO",,"NINGUNO","TERRACERÍA","NINGUNO","0","SN",,,"0",,"SECTOR","LOCALIDAD RURAL TEPETZINGO",,,,"62765","17","MORELOS","008","Emiliano Zapata","0002","Tepetzingo","0536","041","017773856059","JANETTE.OCAMPO@ZEMER.NET",,"Fijo","18.786592","-99.17892589","JULIO 2010"
"6187597",,,"212221","Minería de oro","0 a 5 personas","VEREDA","NINGUNO",,"NINGUNO",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,"EJIDO","EL TIGRE",,,,,"18","NAYARIT","005","Huajicori","0130","El Tigre","0257","800",,,,"Fijo","22.64555556","-105.23527778","DICIEMBRE 2014"
"6189127","ADACARI",,"212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","PARQUE URUAPAN",,,,"NINGUNO",,"NINGUNO","3",,,,"0",,,,,,,,"18","NAYARIT","014","Santa María del Oro","0245","La Yurata","0063","800",,,,"Fijo","21.40285121","-104.72906832","DICIEMBRE 2014"
"6187605","AGREGADOS SALDANA",,"212321","Minería de arena y grava para la construcción","31 a 50 personas","CALLE","25 DE DICIEMBRE","CALLE","5 DE FEBRERO","CALLE","25 DE DICIEMBRE","CALLE","LÁZARO CÁRDENAS","5",,,,"0",,"PUEBLO","EL PORVENIR BAHÍA DE BANDERAS",,,,"63738","18","NAYARIT","020","Bahía de Banderas","0069","El Porvenir","0592","002","13292951265","AGREGADOS.SALDANA@GMAIL.COM",,"Fijo","20.75130088","-105.23872937","MARZO 2011"
"6187601","AGREGADOS SAN JOSE, S.A. DE C.V.","AGREGADOS SAN JOSE, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","MICHOACÁN","CALLE","ASIA","CAMINO","NINGUNO","CALLE","BENITO JUÁREZ","202",,,,"0",,"COLONIA","LOS MANGOS",,,,"63000","18","NAYARIT","020","Bahía de Banderas","0083","San José del Valle","0323","018",,,,"Fijo","20.75900389","-105.23324295","JULIO 2010"
"6714200","AGREGADOS SAN JOSE, S.A. DE C.V.",,"212319","Minería de otras piedras dimensionadas","11 a 30 personas","CALLE","MICHOACÁN",,"NINGUNO","CALLE","ASIA",,,"202",,,,,,"COLONIA","LOS MANGOS",,,,"63737","18","NAYARIT","020","Bahía de Banderas","0083","San José del Valle","0323","018","3292950687","AGREGADOSSANJOSE@PRODIGY.NET.MX",,"Fijo","20.75904726","-105.2332036","ENERO 2016"
"6187607","ARENERA LA HUEVONA",,"212321","Minería de arena y grava para la construcción","6 a 10 personas","BOULEVARD","TEPIC-XALISCO","CALLE","PERÚ","CALLE","URUGUAY","CALLE","RÍO PAPALOAPAN","55",,,,"0",,"EJIDO","COLONIA LOS FRESNOS",,,,"63190","18","NAYARIT","017","Tepic","0001","Tepic","0582","031","2130804",,,"Fijo","21.48329126","-104.89270212","JULIO 2010"
"6187606","BANCO DE MATERIAL EL COLUMPIO",,"212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","CARRETERA INTERNACIONAL MÉXICO - GUADALAJARA","BRECHA","NINGUNO","BRECHA","NINGUNO",,"NINGUNO","0","KILÓMETRO 158",,,"0",,"PRIVADA","LOCALIDAD CRUCERO HERIBERTO JARA",,,,"63940","18","NAYARIT","002","Ahuacatlán","0095","Crucero Heriberto Jara","0058","800","3241003654",,,"Fijo","21.06829742","-104.54346591","JULIO 2010"
"6189131","CLASIFICADORA Y DISTRIBUIDORA DE MATERIALES PARA CONSTRUCCION SA DE CV","CLASIFICADORA Y DISTRIBUIDORA DE MATERIALES PARA CONSTRUCCION SA DE CV","212321","Minería de arena y grava para la construcción","51 a 100 personas","CAMINO","CAMINO A LAS ARENERAS PREDIO ELPORTEZUELO EJIDO LOS FRESNOS",,"CULTIVO DE CAÑA","CAMINO","CAMINO VIEJO A LAS CONGUIADAS",,"ARENERAS","0","SN",,,"0",,"COTO","LOS FRESNOS",,,,"63780","18","NAYARIT","008","Xalisco","7005","Localidad económica","0028","800","3111602780","INFORMACION@CLADIMACO.COM","WWW.CLADIMACO.COM.MX","Fijo","21.46535845","-104.91412403","JULIO 2010"
"6187603","CONSTRUCCIONES Y TERRACERÍAS VALLE DE MATATIPAC, S.A. DE C.V.","CONSTRUCCIONES Y TERRACERÍAS VALLE DE MATATIPAC, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CALLE","NÁPOLES","CALLE","ESPAÑA","AVENIDA","PASEO DE VIENA","CALLE","ROMA","9",,,,"0",,"FRACCIONAMIENTO","CIUDAD DEL VALLE",,,,"63157","18","NAYARIT","017","Tepic","0001","Tepic","1260","042","013112131066",,,"Fijo","21.48924654","-104.88143089","MARZO 2011"
"6768770","CONSTRUCTORA PALMA REAL","CONSTRUCTORA PALMA REAL SA CV","212321","Minería de arena y grava para la construcción","6 a 10 personas","CALLE","HIDALGO PONIENTE","CALLE","GUADALAJARA SUR","CALLE","GUANAJUATO SUR","CALLE","ITURBIDE PONIENTE","100",,,,,,"COLONIA","CENTRO",,,,"63450","18","NAYARIT","016","Tecuala","0001","Tecuala","0443","009","013892530717",,,"Fijo","22.39685555","-105.45855229","OCTUBRE 2016"
"6189126","CRIVA DE MATERIALES PÉTREOS","CRIVADORA EL PANTEON DE VILLA MORELOS","212321","Minería de arena y grava para la construcción","0 a 5 personas",,"AL LADO DEL PANTEÓN VILLA MORELOS CAMINO SACA COSECHA",,"PANTEÓN VILLA MORELOS",,"NINGUNO",,"NINGUNO","0","SN",,,"0",,,,,,,"63724","18","NAYARIT","004","Compostela","0668","Crucero de Villa Morelos","018A","800","3272740898",,,"Fijo","20.95281435","-105.3235478","MARZO 2011"
"6725853","GRUPO DE EXPLOTACION DE MINAS DE AGREGADOS DE EL CORRAL DE PIEDRAS","GRUPO DE EXPLOTACION DE MINAS DE AGREGADOS DE EL CORRAL DE PIEDRAS","212319","Minería de otras piedras dimensionadas","0 a 5 personas","CALLE","NINGUNO",,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO","CALLE","NINGUNO","32",,,,,,"OTRO (ESPECIFICAR)","EL CORRAL DE PIEDRAS",,,,"63568","18","NAYARIT","015","Santiago Ixcuintla","0023","Corral de Piedra","0183","004",,,,"Fijo","21.82092887","-105.01856435","ENERO 2016"
"6187595","LOTE SAN JOSE","LOTE SAN JOSE","212221","Minería de oro","0 a 5 personas",,"LAS JUNTITAS",,"ARROYO SIGUAME",,"ARROYO EL TIGRE",,"MONTE","0","SN",,,"0",,"EJIDO","LAS JUNTITAS",,,,"63069","18","NAYARIT","005","Huajicori","0226","El Jejito (El Molino)","0172","800","3111001391",,,"Fijo","22.65305556","-105.25777778","MARZO 2011"
"6704091","MATERIALES PÉTREOS TRITURADOS EL ROJO","MATERIALES PETREOS TRITURADOS EL ROJO, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","CARRETERA ESTATAL LIBRE TRAMO LAS VARAS COMPOSTELA KM 8.8","AVENIDA","BENITO JUÁREZ","CALLE","MIÑÓN ORIENTE","AVENIDA","MÉXICO",,"SN",,,"2",,"COLONIA","CENTRO",,,,"63000","18","NAYARIT","017","Tepic","0001","Tepic","0328","025","3112122676","TRITURADOSELROJO@YAHOO.COM.MX",,"Fijo","21.50572903","-104.8939428","ENERO 2016"
"6187602","MINA CASTILLO","ABASTECEDORA DE ACEROS DE NAYARIT, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CAMINO","A LAS ARENERAS",,"NINGUNO",,"NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,,"EL PORTESUELO",,,,"63787","18","NAYARIT","017","Tepic","0001","Tepic","0582","010",,,,"Fijo","21.48082855","-104.89188555","DICIEMBRE 2014"
"6700781","MINA CLADIMACO","CLASIFICADORA Y DISTRIBUIDORA DE MATERIALES PARA CONSTRUCCION, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","51 a 100 personas","CALLE","PASEO MINAS DE DON MACARIO II","CALLE","PASEO MINAS DE DON MACARIO","AVENIDA","MINA DE CANANEA","CALLE","MINA REAL DE CATORCE","0","SN",,,,,"OTRO (ESPECIFICAR)","MINA CLADIMACO",,,,"63784","18","NAYARIT","008","Xalisco","0001","Xalisco","0460","012","013111249511","VENTAS@CLADIMACO.COM","WWW.CLADIMACO.COM","Fijo","21.45798509","-104.91053019","ENERO 2016"
"6187604","MINA EL MOLINO","PÉTREOS Y AGREGADOS NUEVA GALICIA, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CAMINO","CAMINO XALISCO A LAS ARENERAS KILOMETRO 2+500","NINGUNO","NINGUNO","NINGUNO","NINGUNO","NINGUNO","NINGUNO","488",,,,"0","A","COLONIA","LAS ARENERAS",,,,"63780","18","NAYARIT","008","Xalisco","7202","Localidad económica","0028","800","3112581818","YAREL11024@PRODIGY.NET",,"Fijo","21.46645708","-104.9207726","JULIO 2010"
"6721251","MINA LOMA DE BALASTRE","EJIDO JALA","212321","Minería de arena y grava para la construcción","0 a 5 personas","CARRETERA","CARRETERA ESTATAL LIBRE TRAMO AHUACATLAN JALA MARGEN DERECHO KM 4.7","CALLE","GALEANA","CALLE","HIDALGO","OTRA (ESPECIFICAR)","MAZATLÁN",,"SN",,,,,"OTRO (ESPECIFICAR)","LOCALIDAD JALA",,,,"63880","18","NAYARIT","007","Jala","0001","Jala","0088","002","13242760332",,,"Fijo","21.10470434","-104.4386378","ENERO 2016"
"6189130","MINA REAL MÉXICO","MINA REAL MEXICO, S.A. DE C.V.","212221","Minería de oro","251 y más personas","CALLE","RÍO TAJO","CALLE","MONTE EVEREST","CALLE","MONTES ANDES","CALLE","RÍO RHIN","6",,,,"0",,"COLONIA","LINDAVISTA",,,,"63110","18","NAYARIT","017","Tepic","0001","Tepic","1148","020","3112180950","LPEREZ@MINAREAL.COM.MX",,"Fijo","21.51114672","-104.92126068","JULIO 2010"
"6729282","MINERIA EL SUSPIRO",,"213119","Otros servicios relacionados con la minería","0 a 5 personas",,"CAMINO RURAL TRAMO IXTLAN DEL RÍO LA HACIENDITA KM 2.3","CALLE","EVERARDO PEÑA NAVARRO","CALLE","ESTEBAN BACA CALDERÓN","OTRA (ESPECIFICAR)","NINGUNO",,"SN",,,,,"BARRIO","LA HACIENDITA",,,,"63940","18","NAYARIT","006","Ixtlán del Río","0001","Ixtlán del Río","0150","005",,,,"Fijo","21.03083817","-104.38152352","ENERO 2016"
"6187598","MOLINO DE PIEDRAS TAUNA",,"212221","Minería de oro","0 a 5 personas","CALLEJÓN","PROGRESO","CALLE","16 DE SEPTIEMBRE","CALLE","EMILIO CARRANZA","CALLE","CEIBA","0","SN",,,"0",,"COLONIA","LAS COLONIAS",,,,"63437","18","NAYARIT","001","Acaponeta","0001","Acaponeta","0281","001","3251115164",,,"Fijo","22.50355319","-105.36005871","DICIEMBRE 2014"
"6187599","MOLINO DE PIEDRAS TAUNA",,"212221","Minería de oro","0 a 5 personas","CALLE","EMILIO CARRANZA","CALLE","HUANACAXTLE","PRIVADA","GALEANA",,"NINGUNO","0","SN",,,"0",,"COLONIA","LAS COLONIAS",,,,"63437","18","NAYARIT","001","Acaponeta","0001","Acaponeta","0277","036","3252520717",,,"Fijo","22.50349349","-105.36023401","DICIEMBRE 2014"
"6187608","MOLINO DE PIEDRAS TAUNAS",,"212221","Minería de oro","0 a 5 personas","CALLE","EMILIO CARRANZA","CALLE","RECONSTRUCCION","CALLE","NINGUNO",,"PARCELAS","10",,,,"0",,"COLONIA","LAS LIEBRES",,,,"63400","18","NAYARIT","001","Acaponeta","0001","Acaponeta","021A","036",,,,"Fijo","22.50779974","-105.36011075","DICIEMBRE 2014"
"6512014","MOLINO TAUNAS SEPARACION DE METALES",,"212221","Minería de oro","0 a 5 personas","PRIVADA","NINGUNO",,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",,,,"SN",,,,,"OTRO (ESPECIFICAR)","EL PILON",,,,,"18","NAYARIT","003","Amatlán de Cañas","0041","El Molinete","0017","800",,,,"Fijo","20.94907612","-104.49593171","ENERO 2016"
"6512015","MOLINO TAUNAS SEPARACION DE METALES",,"212221","Minería de oro","0 a 5 personas","PRIVADA","NINGUNO",,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",,,,"SN",,,,,"OTRO (ESPECIFICAR)","EL PILON",,,,,"18","NAYARIT","003","Amatlán de Cañas","0041","El Molinete","0017","800",,,,"Fijo","20.94905374","-104.49589645","ENERO 2016"
"6189301","NAYARIT GOLD DE MEXICO, S.A. DE C.V.","NAYARIT GOLD DE MEXICO, S.A. DE C.V.","213119","Otros servicios relacionados con la minería","0 a 5 personas","CALLE","TLAXCALA SUR",,,,"NINGUNO",,"NINGUNO","2",,,,"0",,"COLONIA","EL MOLINO",,,,"63400","18","NAYARIT","001","Acaponeta","0001","Acaponeta","0173","016","013252510273",,,"Fijo","22.49155582","-105.37142349","JULIO 2010"
"6189300","PÉTREOS Y DERIVADOS DEL NAYAR","PÉTREOS Y DERIVADOS DEL NAYAR, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","11 a 30 personas","CAMINO","A BANCO DE MATERIAL DE PETREOS SANTA RITA",,,,"NINGUNO",,"NINGUNO","328",,,,"0",,"COLONIA","CENTRO",,,,"63000","18","NAYARIT","008","Xalisco","7202","Localidad económica","0028","800","3112122953",,,"Fijo","21.465684","-104.914043","DICIEMBRE 2014"
"6714210","PÉTREOS Y DERIVADOS DEL NAYAR","PETREOS Y DERIVADOS DEL NAYAR, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","0 a 5 personas","CALLE","DURANGO NORTE","CALLE","NICOLÁS BRAVO PONIENTE","CALLE","IGNACIO ZARAGOZA PONIENTE",,,"328",,,,,,"COLONIA","CENTRO",,,,"63000","18","NAYARIT","017","Tepic","0001","Tepic","0296","033","3112122953",,,"Fijo","21.51434878","-104.89301831","ENERO 2016"
"6724547","PETREOS Y DERIVADOS NUEVA GALICIA, S.A. DE C.V.","PETREOS Y AGREGADOS NUEVA GALICIA, S.A. DE C.V.","212321","Minería de arena y grava para la construcción","0 a 5 personas","AVENIDA","IGNACIO ALLENDE PONIENTE","CALLE","LIBERTAD","AVENIDA","JUAN ESCUTIA",,,"488",,,,,,"COLONIA","HERIBERTO CASAS",,,,"63080","18","NAYARIT","017","Tepic","0001","Tepic","1167","017","3112581818",,,"Fijo","21.51238613","-104.90181969","ENERO 2016"
"6512013","TAUNA SEPARACION DE METALES",,"212221","Minería de oro","0 a 5 personas","PRIVADA","NINGUNO",,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",,,,"SN",,,,,"OTRO (ESPECIFICAR)","EL PILON",,,,,"18","NAYARIT","003","Amatlán de Cañas","0041","El Molinete","0017","800",,,,"Fijo","20.94909115","-104.49594244","ENERO 2016"
"6512016","TAUNA SIN NOMBRE",,"212221","Minería de oro","0 a 5 personas","PRIVADA","NINGUNO",,"NINGUNO","OTRA (ESPECIFICAR)","NINGUNO",,,,"SN",,,,,"EJIDO","EL PILON",,,,,"18","NAYARIT","003","Amatlán de Cañas","0041","El Molinete","0017","800",,,,"Fijo","20.94903325","-104.49594779","ENERO 2016"
